ZIP,SNAPSHOT,SNAPFILE,SNAPPEND,SNAPCLOS,CASEKEY,CIRCUIT,DISTRICT,OFFICE,DOCKET,GEN,SEQ,ORIGIN,ORGFLDT,FILEDATE,FILECY,FILEFY,ORGFLCHP,ORGFLSUBCHP,CRNTCHP,CRNTFLSUBCHP,ORGNTRDBT,NTRDBT,JOINT,D1ZIP,D1CNTY,ORGD1FPRSE,D1FPRSE,D1CHGDT,D2ZIP,D2CNTY,ORGD2FPRSE,D2FPRSE,D2CHGDT,ORGFEESTS,FEESTS,CASETYP,ORGDBTRTYP,DBTRTYP,NOB,PRFILE,ORGEASST,EASST,ORGELBLTS,ELBLTS,ORGECRDTRS,ECRDTRS,ORGASSTCASE,ASSTCASE,SMLLBUS,PREPACK,TOTASSTS,REALPROP,PERSPROP,TOTLBLTS,SECURED,UNSECPR,UNSECNPR,DSCHRGD,NDSCHRGD,TOTDBT,CNTMNTHI,AVGMNTHI,AVGMNTHE,SRCCASE,DSTNCASE,CNSLLEAD,JNTLEAD,FLCMECFV,CLOSEDT,CLOSECY,CLOSEFY,CLCHPT,CLSUBCHPT,D1CPRSE,D1FDSP,D1FDSPDT,D1FDSPCY,D1FDSPFY,D2CPRSE,D2FDSP,D2FDSPDT,D2FDSPCY,D2FDSPFY,C11DVDND,C11FTRPAY,CLCMECFV,TAXEXEMPT,GEOID
38018,2022-12-31,1,1,0,BK06512222437700,06,51,2,2224377,0,0,,2022-10-07,2022-10-07,2022,2023,13,,13,,c,c,n,380180000,47157,n,n,NA,,,,,NA,i,,v,i,i,,Y,A,A,C,C,B,B,y,y,,,6471.83,0,6471.83,118886.09,11096.33,2804.97,104984.79,66634.21,52251.88,118886.09,8333.34,6200.34,3946,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38018
38018,2022-12-31,1,1,0,BK06512222326400,06,51,2,2223264,0,0,,2022-08-08,2022-08-08,2022,2022,7,,7,,c,c,n,380180000,47157,n,n,NA,,,,,NA,i,,v,i,i,,N,A,A,C,C,A,A,n,n,,,3845,0,3845,135157,0,0,135157,135157,0,135157,4556.81,2803.69,2795,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38018
38018,2022-12-31,1,1,0,BK06512222528200,06,51,2,2225282,0,0,,2022-12-01,2022-12-01,2022,2023,13,,13,,c,c,n,380180000,47157,n,n,NA,,,,,NA,i,,v,i,i,,Y,A,A,A,A,A,A,y,y,,,27697,0,27697,45309.2,24685,1294.88,19329.32,44014.32,1294.88,45309.2,3594.8,2793.92,2146,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38018
38018,2022-12-31,1,1,0,BK06512222456400,06,51,2,2224564,0,0,,2022-10-18,2022-10-18,2022,2023,13,,13,,c,c,n,380180000,47157,n,n,NA,,,,,NA,i,,v,i,i,,Y,A,A,A,A,A,A,y,y,,,23306,0,23306,38115,17388,0,20727,38115,0,38115,3164.86,2244.42,2075,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38018
38018,2022-12-31,1,1,0,BK06512222321100,06,51,2,2223211,0,0,,2022-08-04,2022-08-04,2022,2022,7,,7,,c,c,n,380180000,47157,n,n,NA,,,,,NA,p,,v,i,i,,Y,A,A,C,C,A,A,n,n,,,15865.14,0,15865.14,373214.89,19483.84,0,353731.05,249881.89,123333,373214.89,4191.83,2806.74,2800,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38018
38018,2022-12-31,1,1,0,BK06512222519800,06,51,2,2225198,0,0,,2022-11-26,2022-11-26,2022,2023,13,,13,,c,c,n,380180000,47157,n,n,NA,,,,,NA,i,,v,i,i,,N,C,C,C,C,A,A,y,y,,,206401,194200,12201,100713.45,84184.93,0,16528.52,100713.45,0,100713.45,4800,4800,2300,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38018
38018,2022-12-31,1,1,0,BK06512222479400,06,51,2,2224794,0,0,,2022-11-01,2022-11-01,2022,2023,7,,7,,c,c,n,380180000,47157,n,n,NA,,,,,NA,i,,v,i,i,,N,A,A,A,A,A,A,n,n,,,12880,0,12880,30947,15000,0,15947,30947,0,30947,2825.94,2134.94,3269,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38018
38018,2022-12-31,1,0,1,BK06512222200800,06,51,2,2222008,0,0,,2022-05-20,2022-05-20,2022,2022,13,,13,,c,c,n,380180000,47157,n,n,NA,,,,,NA,i,p,v,i,i,,N,C,C,C,C,A,A,y,y,,,18450,0,18450,346228.4,113649.4,0,232579,116228.4,230000,346228.4,4599.27,3884.58,1753,,,,,10.6.4,2022-11-30,2022,2023,13,,n,K,2022-08-31,2022,2022,,,NA,NA,NA,NA,,10.6.4,N,38018
38018,2022-12-31,1,1,0,BK06512222323400,06,51,2,2223234,0,0,,2022-08-05,2022-08-05,2022,2022,13,,13,,c,c,n,380180000,47157,n,n,NA,,,,,NA,i,,v,i,i,,Y,C,C,C,C,A,A,y,y,,,203686,188400,15286,329071.98,234582.55,1790,92699.43,241484.79,87587.19,329071.98,2787.75,5964.79,1875,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38018
38018,2022-12-31,1,1,0,BK06512222330500,06,51,2,2223305,0,0,,2022-08-10,2022-08-10,2022,2022,13,,13,,c,c,n,380180000,47157,n,n,NA,,,,,NA,i,,v,i,i,,N,A,A,A,A,A,A,y,y,,,12001,0,12001,26905.83,0,0,26905.83,26905.83,0,26905.83,3179.04,2697.46,2414.2,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38018
38018,2022-12-31,1,1,0,BK06512222569500,06,51,2,2225695,0,0,,2022-12-29,2022-12-29,2022,2023,13,,13,,c,c,n,380185683,47157,n,n,NA,,,,,NA,i,,v,i,i,,N,C,C,C,C,A,A,y,y,,,140528,127300,13228,162657,53510,0,109147,162657,0,162657,5266.32,4147.44,1499,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38018
38018,2022-12-31,1,0,1,BK06512222132500,06,51,2,2221325,0,0,,2022-04-06,2022-04-06,2022,2022,13,,13,,c,c,n,380188109,47157,n,n,NA,,,,,NA,i,p,v,i,i,,N,A,A,A,A,A,A,y,y,,,13468,0,13468,38789.28,19113,0,19676.28,38789.28,0,38789.28,2434,2032.92,2362,,,,,10.6.4,2022-11-29,2022,2023,13,,n,K,2022-08-26,2022,2022,,,NA,NA,NA,NA,,10.6.4,N,38018
38018,2022-12-31,1,0,1,BK06512222291400,06,51,2,2222914,0,0,,2022-07-18,2022-07-18,2022,2022,7,,7,,c,c,n,380180000,47157,n,n,NA,,,,,NA,i,p,v,i,i,,N,A,A,B,B,A,A,n,n,,,5600,0,5600,99510.11,0,14551,84959.11,84959.11,14551,99510.11,2147,2147,2741.41,,,,,10.6.4,2022-11-10,2022,2023,7,,n,A,2022-11-10,2022,2023,,,NA,NA,NA,NA,,10.6.4,N,38018
38018,2022-12-31,1,1,0,BK06512222540800,06,51,2,2225408,0,0,,2022-12-07,2022-12-07,2022,2023,13,,13,,c,c,n,380180000,47157,n,n,NA,,,,,NA,i,,v,i,i,,N,A,A,A,A,A,A,y,y,,,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38018
38018,2022-12-31,1,1,0,BK06512222428200,06,51,2,2224282,0,0,,2022-10-04,2022-10-04,2022,2023,7,,7,,c,c,n,380180000,47157,n,n,NA,,,,,NA,i,,v,i,i,,N,A,A,A,A,A,A,n,n,,,1357,0,1357,31114,0,0,31114,NA,NA,NA,230,230,2655,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38018
38018,2022-12-31,1,1,0,BK06512222409400,06,51,2,2224094,0,0,,2022-09-21,2022-09-21,2022,2022,7,,7,,b,b,n,380180000,47157,n,n,NA,,,,,NA,i,,v,i,i,n,N,A,A,C,C,A,A,n,n,,,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38018
38018,2022-12-31,1,1,0,BK06512222544200,06,51,2,2225442,0,0,,2022-12-09,2022-12-09,2022,2023,13,,13,,c,c,n,380180000,47157,n,n,NA,,,,,NA,i,,v,i,i,,N,A,A,A,A,A,A,y,y,,,959.45,0,959.45,2949.29,0,0,2949.29,2949.29,0,2949.29,83.78,2297.78,2100,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38018
38018,2022-12-31,1,1,0,BK06512222520200,06,51,2,2225202,0,0,,2022-11-28,2022-11-28,2022,2023,13,,13,,c,c,n,380180000,47157,n,n,NA,,,,,NA,i,,v,i,i,,N,C,C,C,C,A,A,y,y,,,207950,190800,17150,150492.75,142203.7,3412.56,4876.49,147080.19,3412.56,150492.75,1214,2829,1115,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38018
38018,2022-12-31,1,1,0,BK06512222226200,06,51,2,2222262,0,0,,2022-06-08,2022-06-08,2022,2022,13,,13,,c,c,n,380180000,47157,n,n,NA,,,,,NA,i,,v,i,i,,Y,A,A,A,A,A,A,y,y,,,19810,0,19810,43177,23000,0,20177,43177,0,43177,4093,3146,2648,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38018
38018,2022-12-31,1,1,0,BK06512222036300,06,51,2,2220363,0,0,,2022-02-01,2022-02-01,2022,2022,13,,13,,c,c,y,380180000,47157,n,n,NA,380180000,47157,n,n,NA,i,,v,i,i,,Y,A,A,C,C,A,A,y,y,,,42175,0,42175,172831.24,41082.22,0,131749.02,66831.24,106000,172831.24,5444.62,6160.52,5095,,,,,10.6.3,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38018
38018,2022-12-31,1,1,0,BK06512222353400,06,51,2,2223534,0,0,,2022-08-24,2022-08-24,2022,2022,13,,13,,c,c,n,380180000,47157,n,n,NA,,,,,NA,i,,v,i,i,,N,A,A,A,A,A,A,y,y,,,7942,0,7942,29047,4125,0,24922,29047,0,29047,2686.67,2385.32,2045,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38018
38018,2022-12-31,1,1,0,BK06512222231700,06,51,2,2222317,0,0,,2022-06-13,2022-06-13,2022,2022,13,,13,,c,c,n,380180000,47157,n,n,NA,,,,,NA,i,,v,i,i,,N,C,C,C,C,A,A,y,y,,,221439.39,195000,26439.39,204766,187365,4134,13267,192185,12581,204766,3940.45,3058.51,2174,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38018
38018,2022-12-31,1,1,0,BK06512222255900,06,51,2,2222559,0,0,,2022-06-24,2022-06-24,2022,2022,7,,7,,c,c,n,380180000,47157,n,n,NA,,,,,NA,i,,v,i,i,,Y,A,A,B,B,A,A,n,n,,,14200,0,14200,80283,15000,0,65283,80283,0,80283,1200,1200,1195,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38018
38018,2022-12-31,1,1,0,BK06512222320800,06,51,2,2223208,0,0,,2022-08-04,2022-08-04,2022,2022,13,,13,,c,c,n,380180000,47157,n,n,NA,,,,,NA,i,,v,i,i,,Y,A,A,A,A,A,A,y,y,,,30495,0,30495,29982,24500,1278,4204,28704,1278,29982,3822.87,2422.6,1760,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38018
38018,2022-12-31,1,1,0,BK06512222396900,06,51,2,2223969,0,0,,2022-09-14,2022-09-14,2022,2022,13,,13,,c,c,n,380180000,47157,n,n,NA,,,,,NA,i,,v,i,i,,Y,A,A,A,A,A,A,y,y,,,5521,0,5521,12407.99,4000,0,8407.99,12407.99,0,12407.99,1464,942.66,2544,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38018
38018,2022-12-31,1,1,0,BK06512222255000,06,51,2,2222550,0,0,,2022-06-24,2022-06-24,2022,2022,7,,7,,c,c,n,380180000,47157,n,n,NA,,,,,NA,i,,v,i,i,,N,A,A,B,B,A,A,n,n,,,3200,0,3200,58029,NA,NA,58029,NA,NA,NA,1142.71,1076.15,910,,,,,10.6.3,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38018
38018,2022-12-31,1,1,0,BK06512222562800,06,51,2,2225628,0,0,,2022-12-21,2022-12-21,2022,2023,13,,13,,c,c,n,380180000,47157,n,n,NA,,,,,NA,i,,v,i,i,,N,C,C,B,B,A,A,y,y,,,14851,0,14851,55111,15000,2123,37988,52988,2123,55111,2987.01,3547.84,3001,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38018
38018,2022-12-31,1,1,0,BK06512222342900,06,51,2,2223429,0,0,,2022-08-17,2022-08-17,2022,2022,13,,13,,c,c,n,380180000,47157,n,n,NA,,,,,NA,i,,v,i,i,,Y,A,A,B,B,A,A,y,y,,,27357,0,27357,98008.48,22688,0,75320.48,39733.48,58275,98008.48,2350,2350,1432,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38018
38018,2022-12-31,1,1,0,BK06512222085900,06,51,2,2220859,0,0,,2022-03-08,2022-03-08,2022,2022,13,,13,,c,c,n,380180000,47157,n,n,NA,,,,,NA,i,,v,i,i,,Y,A,A,A,A,A,A,y,y,,,10350,0,10350,24565.37,7000,0,17565.37,24565.37,0,24565.37,1865,2324.44,2020,,,,,10.6.3,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38018
38018,2022-12-31,1,0,1,BK06512222356900,06,51,2,2223569,0,0,,2022-08-25,2022-08-25,2022,2022,7,,7,,c,c,n,380180000,28033,n,n,NA,,,,,NA,i,p,v,i,i,,N,B,B,C,C,A,A,n,n,,,82510,0,82510,105460,69000,2800,33660,102660,2800,105460,0,0,0,,,,,10.6.4,2022-12-01,2022,2023,7,,n,A,2022-11-27,2022,2023,,,NA,NA,NA,NA,,10.6.4,N,38018
38018,2022-12-31,1,0,1,BK06512222220400,06,51,2,2222204,0,0,,2022-06-03,2022-06-03,2022,2022,7,,7,,c,c,n,380180000,47157,n,n,NA,,,,,NA,i,p,v,i,i,,N,A,A,A,A,A,A,n,n,,,2400,0,2400,33300,0,0,33300,33300,0,33300,1600,1600,1490,,,,,10.6.4,2022-11-17,2022,2023,7,,n,A,2022-11-17,2022,2023,,,NA,NA,NA,NA,,10.6.4,N,38018
38018,2022-12-31,1,1,0,BK06512222226300,06,51,2,2222263,0,0,,2022-06-08,2022-06-08,2022,2022,13,,13,,c,c,n,380180000,47157,n,n,NA,,,,,NA,i,,v,i,i,,N,A,A,A,A,A,A,y,y,,,1560,0,1560,13621,0,0,13621,13621,0,13621,1550,2272.33,2073,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38018
38018,2022-12-31,1,1,0,BK06512222027700,06,51,2,2220277,0,0,,2022-01-25,2022-01-25,2022,2022,13,,13,,c,c,n,380180000,47157,n,n,NA,,,,,NA,i,,v,i,i,,Y,A,A,B,B,A,A,y,y,,,29205,8600,20605,52154.67,34730,4500,12924.67,47654.67,4500,52154.67,5296,5296,3732,,,,,10.6.3,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38018
38018,2022-12-31,1,0,1,BK06512222335700,06,51,2,2223357,0,0,,2022-08-12,2022-08-12,2022,2022,7,,7,,c,c,n,380180000,47157,n,n,NA,,,,,NA,i,p,v,i,i,n,N,A,A,A,A,A,A,n,n,,,12641.7,0,12641.7,15313.86,0,0,15313.86,15313.86,0,15313.86,2437.64,2268.99,1000,,,,,10.6.4,2022-11-17,2022,2023,7,,n,A,2022-11-17,2022,2023,,,NA,NA,NA,NA,,10.6.4,N,38018
38018,2022-12-31,1,0,1,BK06512222096700,06,51,2,2220967,0,0,,2022-03-15,2022-03-15,2022,2022,13,,13,,c,c,n,380180000,47157,n,n,NA,,,,,NA,i,i,v,i,i,,Y,A,A,C,C,A,A,y,y,,,21156,0,21156,100921.48,22688,0,78233.48,39733.48,61188,100921.48,2100,2050,1125,,,,,10.6.4,2022-09-06,2022,2022,13,,n,K,2022-06-06,2022,2022,,,NA,NA,NA,NA,,10.6.4,N,38018
38018,2022-12-31,1,1,0,BK06512222441200,06,51,2,2224412,0,0,,2022-10-11,2022-10-11,2022,2023,13,,13,,c,c,n,380180000,47157,n,n,NA,,,,,NA,i,,v,i,i,,Y,A,A,B,B,A,A,y,y,,,32631,0,32631,57378,33300,0,24078,57378,0,57378,9261.2,5555.48,4650,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38018
38018,2022-12-31,1,0,1,BK06512222124000,06,51,2,2221240,0,0,,2022-04-01,2022-04-01,2022,2022,13,,13,,c,c,n,380180000,47157,n,n,NA,,,,,NA,i,i,v,i,i,,Y,B,B,A,A,A,A,y,y,,,81310,0,81310,32097,1750,0,30347,32097,0,32097,3825.46,2696.08,2510,,,,,10.6.4,2022-09-25,2022,2022,13,,n,T,2022-06-23,2022,2022,,,NA,NA,NA,NA,,10.6.4,N,38018
38018,2022-12-31,1,1,0,BK06512222536400,06,51,2,2225364,0,0,,2022-12-06,2022-12-06,2022,2023,7,,7,,c,c,n,380180000,47157,n,n,NA,,,,,NA,i,,v,i,i,,N,A,A,C,C,A,A,n,n,,,23930.63,0,23930.63,100060.94,34150,16775,49135.94,83285.94,16775,100060.94,3703.66,3052.14,2991,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38018
38018,2022-12-31,1,1,0,BK06512222141000,06,51,2,2221410,0,0,,2022-04-11,2022-04-11,2022,2022,13,,13,,c,c,n,380180000,47157,n,n,NA,,,,,NA,i,,v,i,i,,Y,C,C,C,C,A,A,y,y,,,156700,152300,4400,166208.01,112784.11,0,53423.9,166208.01,0,166208.01,0,1179,885,,,,,10.6.3,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38018
38018,2022-12-31,1,1,0,BK06512222120200,06,51,2,2221202,0,0,,2022-03-30,2022-03-30,2022,2022,13,,13,,c,c,n,380180000,47157,n,n,NA,,,,,NA,i,,v,i,i,,Y,A,A,A,A,A,A,y,y,,,3328,0,3328,16961.03,0,0,16961.03,16961.03,0,16961.03,4043.4,3588.64,3291,,,,,10.6.3,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38018
38018,2022-12-31,1,1,0,BK06512222521000,06,51,2,2225210,0,0,,2022-11-28,2022-11-28,2022,2023,7,,7,,c,c,n,380180000,47157,y,y,NA,,,,,NA,w,,v,i,i,,Y,A,A,A,A,A,A,n,n,,,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38018
38018,2022-12-31,1,1,0,BK06512222448000,06,51,2,2224480,0,0,,2022-10-13,2022-10-13,2022,2023,13,,13,,c,c,n,380180000,47157,n,n,NA,,,,,NA,i,,v,i,i,,Y,C,C,C,C,A,A,y,y,,,254474.66,244400,10074.66,305456,141252,0,164204,168595,136861,305456,3414.45,4153.2,1760,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38018
38018,2022-12-31,1,1,0,BK06512222292200,06,51,2,2222922,0,0,,2022-07-18,2022-07-18,2022,2022,7,,7,,c,c,n,380180000,47157,n,n,NA,,,,,NA,i,,v,i,i,,N,C,C,C,C,A,A,n,n,,,191100,166800,24300,158580.85,127026,0,31554.85,158580.85,0,158580.85,3344,2985,2976,,,,,10.6.3,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38018
38018,2022-12-31,1,1,0,BK06512222432200,06,51,2,2224322,0,0,,2022-10-05,2022-10-05,2022,2023,13,,13,,c,c,n,380180000,47157,n,n,NA,,,,,NA,i,,v,i,i,,Y,A,A,B,B,A,A,y,y,,,17266,0,17266,76224,10945,0,65279,26224,50000,76224,2140.33,2263.54,1895,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38018
38018,2022-12-31,1,1,0,BK06512222114100,06,51,2,2221141,0,0,,2022-03-24,2022-03-24,2022,2022,13,,13,,c,c,n,380180000,47157,n,n,NA,,,,,NA,i,,v,i,i,,N,A,A,A,A,A,A,y,y,,,14424,0,14424,17810.49,2200,0,15610.49,17810.49,0,17810.49,2000,2000,1720,,,,,10.6.3,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38018
38018,2022-12-31,1,1,0,BK06512222222500,06,51,2,2222225,0,0,,2022-06-06,2022-06-06,2022,2022,13,,13,,c,c,n,380180000,47157,n,n,NA,,,,,NA,i,,v,i,i,,N,A,A,A,A,A,A,y,y,,,515,0,515,42733,0,0,42733,20464,22269,42733,6067,4206,3825,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38018
38018,2022-12-31,1,0,1,BK06512222059000,06,51,2,2220590,0,0,,2022-02-18,2022-02-18,2022,2022,13,,13,,c,c,n,380180000,47157,n,n,NA,,,,,NA,i,p,v,i,i,,N,C,C,C,C,A,A,y,y,,,195679,160000,35679,216574,116270,0,100304,124574,92000,216574,8150.02,4993.17,3529,,,,,10.6.4,2022-08-25,2022,2022,13,,n,K,2022-05-25,2022,2022,,,NA,NA,NA,NA,,10.6.4,N,38018
38018,2022-12-31,1,1,0,BK06512222351300,06,51,2,2223513,0,0,,2022-08-23,2022-08-23,2022,2022,13,,13,,c,c,n,380180000,47157,n,n,NA,,,,,NA,i,,v,i,i,,Y,A,A,A,A,A,A,y,y,,,3470,0,3470,35365.8,0,0,35365.8,35365.8,0,35365.8,2333.55,2683.67,2374,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38018
38018,2022-12-31,1,0,1,BK06512222227800,06,51,2,2222278,0,0,,2022-06-09,2022-06-09,2022,2022,7,,7,,c,c,n,380180000,47157,n,n,NA,,,,,NA,i,p,v,i,i,,N,A,A,A,A,A,A,n,n,,,27063,0,27063,38707,17000,0,21707,38707,0,38707,2300,2140,2100,,,,,10.6.4,2022-12-30,2022,2023,7,,n,O,2022-12-30,2022,2023,,,NA,NA,NA,NA,,10.6.4,N,38018
38018,2022-12-31,1,1,0,BK06512222237700,06,51,2,2222377,0,0,,2022-06-15,2022-06-15,2022,2022,13,,13,,c,c,n,380180000,47157,n,n,NA,,,,,NA,i,,v,i,i,,Y,A,A,A,A,A,A,y,y,,,17710,0,17710,24667,8000,0,16667,24667,0,24667,2419,2281,1957,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38018
38018,2022-12-31,1,1,0,BK06512222297500,06,51,2,2222975,0,0,,2022-07-20,2022-07-20,2022,2022,7,,7,,c,c,n,380180000,47157,n,n,NA,,,,,NA,i,,v,i,i,,N,A,A,B,B,A,A,n,n,,,45951,0,45951,64235,41000,0,23235,64235,0,64235,6000,4571.67,4556,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38018
38018,2022-12-31,1,0,1,BK06512222124500,06,51,2,2221245,0,0,,2022-04-01,2022-04-01,2022,2022,13,,13,,c,c,n,380180000,47157,n,n,NA,,,,,NA,i,i,v,i,i,,N,A,A,A,A,A,A,y,y,,,1950,0,1950,7779.93,0,0,7779.93,7779.93,0,7779.93,2423,2423,2270,,,,,10.6.4,2022-08-29,2022,2022,13,,n,K,2022-05-31,2022,2022,,,NA,NA,NA,NA,,10.6.4,N,38018
38018,2022-12-31,1,0,1,BK06512222095500,06,51,2,2220955,0,0,,2022-03-15,2022-03-15,2022,2022,7,,7,,c,c,n,380180000,47157,n,n,NA,,,,,NA,i,p,v,i,i,,N,B,B,C,C,A,A,n,n,,,52795,0,52795,265882,47408,1000,217474,86334,179548,265882,5207.32,4559.07,4518,,,,,10.6.3,2022-07-22,2022,2022,7,,n,A,2022-07-22,2022,2022,,,NA,NA,NA,NA,,10.6.3,N,38018
38018,2022-12-31,1,1,0,BK06512222424500,06,51,2,2224245,0,0,,2022-10-03,2022-10-03,2022,2023,13,,13,,c,c,n,380180000,47157,n,n,NA,,,,,NA,i,,v,i,i,,Y,A,A,B,B,A,A,y,y,,,20150,0,20150,50287.37,34914,0,15373.37,50287.37,0,50287.37,4984,4274,3030,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38018
38018,2022-12-31,1,0,1,BK06512222360800,06,51,2,2223608,0,0,,2022-08-26,2022-08-26,2022,2022,7,,7,,c,c,n,380180000,47157,n,n,NA,,,,,NA,i,p,v,i,i,,N,A,A,A,A,A,A,n,n,,,5955.62,0,5955.62,45200,23000,0,22200,45200,0,45200,4135,1229.39,1101,,,,,10.6.4,2022-12-01,2022,2023,7,,n,A,2022-11-27,2022,2023,,,NA,NA,NA,NA,,10.6.4,N,38018
38018,2022-12-31,1,1,0,BK06512222464700,06,51,2,2224647,0,0,,2022-10-24,2022-10-24,2022,2023,7,,7,,c,c,n,380180000,47157,n,n,NA,,,,,NA,p,,v,i,i,,N,C,C,C,C,A,A,n,n,,,297600,275000,22600,370322.02,286033,0,84289.02,370322.02,0,370322.02,4497.4,1165.04,4014,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38018
38018,2022-12-31,1,1,0,BK06512222267800,06,51,2,2222678,0,0,,2022-07-01,2022-07-01,2022,2022,13,,13,,c,c,n,380180000,47157,n,n,NA,,,,,NA,i,,v,i,i,,Y,B,B,B,B,A,A,y,y,,,87021,71100,15921,52038.99,52038.99,0,0,52038.99,0,52038.99,317,3800,3519,,,,,10.6.3,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38018
38018,2022-12-31,1,1,0,BK06512222031100,06,51,2,2220311,0,0,,2022-01-28,2022-01-28,2022,2022,13,,13,,c,c,n,380180000,47157,n,n,NA,,,,,NA,i,,v,i,i,,N,A,A,A,A,A,A,y,y,,,39453,0,39453,134083,29082,0,105001,134083,0,134083,3354.08,2903.38,2520,,,,,10.6.3,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38018
38018,2022-12-31,1,1,0,BK06512222344100,06,51,2,2223441,0,0,,2022-08-18,2022-08-18,2022,2022,13,,13,,c,c,n,380180000,47157,n,n,NA,,,,,NA,i,,v,i,i,,N,C,C,C,C,A,A,y,y,,,178323.06,168177,10146.06,319780,125642,0,194138,151555,168225,319780,5492.51,4523.22,3515,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38018
